,vmax_forward_Enz_A,vmax_forward_Enz_B,vmax_forward_Enz_C,vmax_forward_Enz_D,vmax_forward_Enz_E,vmax_forward_Enz_F,vmax_forward_Enz_G,vmax_forward_Enz_H,vmax_forward_Enz_L,vmax_forward_TKT2,vmax_forward_RPI,vmax_forward_PDH,vmax_forward_CS,km_substrate2_TKT2,km_substrate1_PDH,km_substrate1_Enz_A,km_substrate2_Enz_A,vmax_forward_Enz_I,km_substrate1_Enz_I,Enz_I
10,-0.103311441946158,0.9107628205766652,1.1741229643922428,1.3405369610013087,0.4318331399384519,0.7225006010400263,1.1689103059985508,1.3802119169303677,0.2882237006077488,-0.5444394631047164,1.0729564084713397,0.7489892121197065,0.9807808940062532,1.5890093307939035,1.7107358839565827,4.256601383399605,0.8187470960284561,1.1076839187580394,0.8224138534275458,
11,1.5613297767800791,1.3043687127514516,1.3292094708230122,0.8581389001754165,1.421534301238122,1.3456791704611593,1.7151745972887231,1.4193558277055442,1.6078970070705705,1.9585358133623327,0.8359458293761658,0.5248978864789113,1.069143879466553,1.8812467539210689,0.92489773825396,1.1859532752514774,1.442155023418941,1.2269139231409163,1.2894156190243993,0.6059357087453012
12,1.3123686522074067,1.6202497103509548,1.4143076355446076,1.4294187955343638,2.066027624914774,1.6421963399513906,1.974211512410292,1.5627942119606957,1.002447044629554,2.018075833714957,1.2804212170008973,0.7467261352614347,1.3601666532765917,2.3560177980650474,1.1092325396845546,1.3356575488633895,1.1245782812731746,1.0194406473302136,0.8078545542604925,0.66634753372386
13,1.558837815438214,0.9666247856324732,0.7457114596370198,1.299653971419883,1.3890138260800116,1.1856132066920668,1.4573546312301748,0.7128547071320461,0.1157626049023855,1.6685803060553943,0.461825181558736,1.091110308466657,1.2558867782239396,1.7146656029755638,0.6147479103043246,0.7288916115784334,0.688711925962824,1.0998271243108306,0.3546635988912231,
14,1.7275630596337093,1.6924531925586266,0.6487893051113872,1.6867979076650577,2.540216660240072,1.959521359942572,0.7488616715400718,0.8704303667041191,0.8902475383149082,2.745312306026804,0.9999682857801336,0.907873339804672,0.8991355581205412,1.2054886079953215,0.9962282321443964,0.3891822262123985,0.7082281069839806,0.8457301632802017,0.7658626591976396,1.2866152756009663
15,0.903142076698403,1.151093381350299,1.5407517216931177,0.9717267167635903,1.9338038834984093,0.91088878144606,1.3866212508554092,1.366039285928542,1.089855554042746,2.140231973650649,0.8997559391365755,0.7481603350563871,0.7724838124848994,2.5251623472815137,0.8200573659087684,1.811464887969191,1.164153359981789,1.026444828008991,0.7372644622517159,0.33741681488995845
16,0.8313373480793896,1.2437477470849352,1.3675630587086762,1.1259355484642322,0.921363581226438,1.1568755388864864,1.5248528127576422,1.2468039618931486,0.836313162748697,1.9527066182233552,1.3616166176328035,0.93250464257263,0.8657845529624982,2.455850517609308,1.3894707875926129,0.9031689165776172,0.7813776530449995,0.9029926280378252,1.082882508530598,1.42789199376743
17,1.453864580598265,1.7541804910951324,0.9199651693960514,0.8390771423479669,1.3628977585782227,1.1592279958582197,0.6296337502319902,0.6164126570657018,1.60253259380294,2.3641726137643087,0.744698324126337,0.7448100911419526,1.248980416928806,2.053483130098034,1.446408501930284,1.432063335095202,1.083579571467996,1.4951552336971994,0.9629623805004862,0.35925718407433205
18,1.351008111665562,1.4158482818814877,1.0173270995655588,1.2208309037419016,0.959934435750949,0.8691817460659267,0.5945218145576467,1.29759311400124,0.6769336417801899,2.0281255061758587,1.0574584233135824,1.036269899134828,1.0557880942216529,2.5310952126442983,1.3701597069158984,1.7278261130463637,1.2181745626013063,0.8513237225771144,0.9336401140044857,0.712148040943357
19,1.013618563843795,1.0652321601534804,0.7616122130857648,1.627054157519686,1.430910280745616,1.0563250299535627,1.081003755699168,1.231141629551519,1.0464303412876292,1.3874686123369473,0.9937945624857306,0.6271122280797345,1.2741469953900482,2.3413872497384687,1.5124393263416562,2.5820114162121697,0.8882676339008979,1.756586474780025,0.8518411401073888,0.23771166183878256
20,0.5731682507489387,0.8862730197273613,0.5481412675258289,1.2002377286833736,1.347911685650775,1.9683370740588213,1.6802287218515883,1.3778231030395964,1.332473306994589,1.5149055464356305,0.9967711287129914,0.9687518039338988,0.6446860848262982,1.4928833197708091,1.4734311497019994,3.145297415260814,0.9310470023847665,0.920716996242798,1.040264948168535,0.24193584700634896
21,0.5142444560814594,1.2384060604724063,1.7070591764655578,1.43017054546824,1.1512665376390598,0.8916856903080828,1.7808293921343274,1.1076279088656888,1.1189319749556077,2.147081772725378,1.27492489671104,1.1355297209737705,0.9145269109328504,1.6360429806171082,1.4828229359267693,1.3849830346461718,1.0820129069952262,1.3044723000004108,0.9047848154109204,0.19776362271993864
22,1.602414992384038,1.2258244790325596,1.3727376299910514,0.6067374978022877,0.4939294075558851,1.2002747847189346,1.7247959501942955,1.3825957495406656,1.2119261316450585,0.2314503815625544,0.7028392144046275,0.8026107280929599,0.7384893434464674,1.641115434746712,0.7862344949234017,1.8291802104005173,0.9175732515826744,1.0558007896862582,1.0485654837719656,
23,1.7617445670091574,1.937802161464972,1.2713467194288413,1.2405279799580506,0.8980525859184512,0.4470253533695478,1.3352997537477955,0.5670409315834705,0.6320993522058711,2.949341270163011,1.5594943019603404,1.1265704388410538,1.4335508578493397,1.4102928109190458,0.9921273645365768,1.3753573263248628,0.5260683248343152,0.7205890530515486,0.5459196714862151,1.3900514590981183
24,1.838313877715388,1.2249568282231411,1.6034862741063145,0.8068755971522037,0.3865937220451442,0.8569103581961534,1.3984867197587998,1.4679072282445718,0.4119744686315728,0.4381391246572907,0.4738982023651112,0.7606638239689751,1.041057674009845,2.248870737303413,1.075375879447787,2.030725391556637,0.8929913391944381,0.7884125405548967,0.9704364977188944,1.0840871771513592
25,1.0646737825672736,1.4733549434149775,1.1904732837841785,0.9324871724110856,1.038055936465657,1.0313847209492817,1.5769108305742114,0.8129105181985319,1.5888756907267387,2.411680007431489,0.6834687002418757,1.561974811421308,0.4850449402979884,2.0324036100938554,1.7550308140811346,0.4933340574481988,0.709707428944142,1.022158050840231,0.4361963163237569,
26,1.112788463219457,1.544236896381966,0.977577336211987,1.5300197772499449,0.8098613220759108,1.7004922810852838,0.9239133675502008,1.3871979557791376,1.4095074762740107,0.4550603765819397,1.095513800732372,0.8132338235097833,0.8398885353250605,1.7621994226808886,0.9699876858133072,2.390194852884704,1.1208427200369442,1.3006022451475912,0.4898239890550077,1.3067202523499155
27,2.0255292318254794,0.8672935744248229,1.4378886030065428,1.37727262040361,1.542478107607003,1.2463578280137957,1.6097871589223665,0.7723036729675947,1.2647244316867654,0.6616754199709471,1.0702486668307634,0.44663724567709,1.522535410472107,1.5939160078474517,1.2841525706293009,1.96435764448234,1.1209257489869642,0.612763507963682,0.8624749178128845,
28,0.9687595914185166,1.232459837789238,1.4325027535958643,0.5917068020464479,2.073102372812796,0.743763153996122,0.8412512712171606,0.8604645282172798,1.0373815530453423,1.4655886841870092,0.9035291331033396,1.112777949390774,0.694140014208602,1.511644737911927,1.9681444806396289,0.8391778106272334,1.22729334836297,1.3109028081516445,0.9583731242977088,0.6601190924272134
29,1.1958993568298877,0.9771157715020884,1.9499284033377,1.5311234238400555,1.4181628941802715,1.7719148194355197,0.7131693592890851,1.416812154181334,0.7230938802491974,2.098011784156604,0.5762280884134297,1.3164426514641565,1.063687951948579,1.0784688366540902,1.1872163504814952,0.8212099894779532,1.378319425118768,0.6541993954141455,1.321359984637667,
30,0.9803463363386188,1.2668467608470635,1.285008017648852,1.6100599997140184,0.95758833693393,1.168505754043442,1.7862664774226844,1.4144139231892516,1.1459306012257482,3.259007186014813,0.9238967130619616,1.7742377504474542,1.120016834906145,2.3183482275828746,0.8728242146000982,0.698806242223203,1.302682603899797,0.7426775146633916,0.8847747925896574,
31,1.153638468359274,1.479109777946191,1.949637220249076,0.7987813960403396,1.4522397469278077,1.2111980746858186,1.236940663334657,1.3342698505761748,2.220867062633271,0.5755352343129343,1.110005053605293,1.1707041805568974,1.7645000008451213,1.322975757506664,1.427836559140886,2.74833009586371,1.3649471367175878,1.2818507325971018,1.3648113619111837,0.6029160848208615
32,0.9921443277143082,1.824459978249191,1.5704265661983192,1.6494920058120477,1.718021763907486,1.3708717656167433,1.391843717928819,0.7317383275332039,1.0975141522008744,1.1204171280605597,1.264430157426032,1.0413110450382883,0.8308186602988306,3.5520189537024103,0.9581582275267698,1.5859911414264374,0.6984631352110173,1.3626152831285878,0.6456132913121908,1.4650332378400928
33,1.4370599633270018,0.911441139865526,0.8638110439574496,0.9886888164948324,0.7763962963688347,1.4829764259273737,1.174934230330472,1.5378159368418856,1.4746500504507918,-0.275029967883091,1.6567996836632035,1.0430428079675604,1.0455922323781697,1.1979374887209715,1.3474156851644066,3.424122367307009,1.013988393894643,1.031958552010563,1.2200519846348374,
34,1.0453327202711715,0.935791456888738,1.0739256217647382,1.500471821831899,1.6039108710390386,0.2369019871688113,1.548987017740316,1.2341951841582213,0.4535186205102445,1.3373379055360894,0.6106053537421405,1.166889727187752,1.1866372178429665,2.069156621932811,0.9687704135550388,1.0528770041943578,0.7046288113657957,0.8422267317018084,0.7442387861625294,1.048833893481227
35,0.7570644365618846,1.1492404133034968,1.4925566539773218,1.4162771204109863,0.8261382797451172,1.2569237895308598,2.222543639753764,1.1900463973310118,1.3175264200671952,1.5816803812664646,0.916263405499405,0.6647346039763053,1.1256134642988724,3.984273951894548,0.5245186956312886,1.6192517947528071,1.104482245555947,1.2452061676974977,0.8116628086938353,0.45294353117626307
36,1.6074069012092749,1.512060321283742,1.293374762731921,1.577369593401207,1.0058176423638585,2.2503116965523406,1.260684821278251,1.5221478167176037,1.3666523514441689,2.015571691365869,1.361545858568391,1.1111527885028072,0.9511879086736788,2.2000208173962994,1.0818138758783025,2.092648625952203,0.8170214564150621,0.8151246911973827,1.3535920477129857,1.33626639508282
37,1.6342419324734807,1.1569050257865428,1.3006045800485535,1.2683297019396198,1.0963049465643109,0.7972263770978348,0.9811879575103056,1.3486100318796208,0.276639607297016,1.262136135372673,0.8531537432131489,1.4073026384907028,1.0803138363590503,2.651283267145296,1.2039110728908722,0.5386430648030802,1.287581814527903,0.7888215457957422,1.1337581373211998,1.2163596491346653
38,1.2250238025792175,0.965545293778854,1.4501837982818204,0.9900602118425716,0.000244663297547,0.8597025985688864,1.0796570145654485,1.3634807822718025,1.1545432462955978,0.4469923493124154,1.2838355770028862,1.2436441593245662,1.0882233904472556,1.7515291964639843,1.2445406961020151,1.7379961390830594,1.4546885530789917,1.1027149462301007,0.7212663684541795,0.0008532976977289053
39,1.6344203530795265,1.1114168455703184,1.175127801317138,0.6145850053225898,0.9166241474831672,0.9451602706793978,1.2702594308873298,1.347429676190042,1.3688323609597046,0.4918588565818756,0.9667294167247336,0.6799932863262937,0.827175342946712,2.0833400704314906,1.0761379083724028,2.6266205837601544,1.062292883414021,0.6297322251155766,0.7723225422151203,
40,0.6193635776487951,1.2201676053424353,0.7620842735505389,0.9979537549835116,0.7643056963360263,1.145099669239486,0.8578281351085681,1.0169074341277262,1.353269981416597,1.0763268623734543,1.4035833767077894,1.0684504019363026,0.9494324836681876,2.2040017081875,1.2444856303768197,0.8316203599998979,1.5503488804594363,1.17866339344451,0.4646942583129696,0.511066046619572
41,0.914454071994414,0.6730631629051596,1.0564357418677497,1.3098541265955694,1.778476303302254,0.35605601257304,1.2163320444753725,1.335676930082368,0.907772394634342,1.8374755372987188,1.059171271690131,1.4761159029390452,1.4519408568233096,1.970390923679045,1.7901462516476243,1.911216237955215,1.2965432560724155,0.7779504428472026,0.70389796100011,0.29041968272438545
42,1.3999894237912247,1.1618294942222618,1.1812008213950906,1.765300723230813,1.8272513553948333,1.331209106954924,1.459828904003517,1.587394202022421,1.1537570493591658,1.649265383383172,0.6539616132339146,1.150865936467766,1.110646866251127,0.957854306470574,0.9041722784019542,1.1930251667430447,0.850993410047715,1.1125690261875922,0.9677265868535596,
43,1.7263609358629082,1.573948662810592,1.435273973393183,1.4407639832541823,1.163132435539453,0.9025376708856364,1.6864041535714844,1.2146642278141233,1.622518589223607,0.9109107835237836,0.9286236854955804,1.060959019161145,1.043253898340765,1.0680502281865778,1.6860606527844937,0.6805168064619175,0.8072542585713189,0.952970227376491,1.0528290946557894,1.4364534366935247
44,1.564807301504286,1.607190806115644,1.1957545472683664,0.5009571641998336,0.9353193353304974,1.3946993494269009,1.097390809200328,1.4761726875584105,1.8249294658091169,0.7906590681786605,1.0482199528811975,1.2720237743142944,1.056302517164195,1.510669209453305,1.4533170327019582,1.5368453953308634,1.3648529491045815,1.0193844955078657,0.6686101523456272,0.6451426666941196
45,0.906412598140942,1.6520350647418929,1.4848968999510417,1.0021198886854958,0.4512517892309644,1.5451661516334874,1.6524276485593166,1.4257216360818492,0.587797217590084,1.0501442244018977,0.8070369507179443,0.7220856406380167,0.9210603741246136,1.42162519935405,0.8460676223899931,1.6808139496428876,1.1917944060775785,1.3788755774032788,0.9896593750253772,0.3625915697188651
46,0.9385522355819532,1.839390242374492,0.9367536698358016,0.8991981509665672,1.6402182436725734,1.2074519129858603,1.2164472878640915,0.6190800482504584,1.250085041001248,1.9382367380346404,1.6777499927108306,0.5377459725076744,1.0845464958294582,2.1994667139962014,0.8894909500574547,1.6933817267394526,1.052141990884463,1.3286040868454083,1.0835996853763077,
47,1.3743513666149694,1.5830569407425146,1.312127065036783,0.8957053603987897,1.6930229722821557,1.813849044136265,0.907752994399974,1.3853235386062397,1.3204818393192352,3.2720447770035648,1.3688624028731176,0.9656405833436928,1.315327282543978,2.1645883157381363,1.3912498165830858,1.6990049066078827,1.3406274008089156,1.0082751204303966,1.4124771641129288,0.47469771122638804
48,0.8254291048621794,1.366638960905846,1.633223775422449,1.5592865768949868,0.8547954002966257,1.4496438372983014,0.2099708334935673,0.940194676127115,0.9136130683659396,1.8666521130074,1.2411115362955725,1.0992429329850022,0.627234757493845,2.1101580797913404,0.6745503529095505,2.374353848322216,1.0217309448002818,0.8676109779452637,0.4273131938024652,0.3695797403174301
49,1.596477983054569,1.5716255980463232,1.8458733242379235,1.2185171031034991,1.009597799493216,1.096774741030646,1.4105481440977647,1.2672449920096835,0.9907560287781014,0.5126022992678535,1.2841804211853085,0.9249048511564022,0.6541851999393028,1.1489868898577935,1.092564173955378,1.787844397187064,0.7722579615443357,0.7326820777472624,0.929186501804328,1.50911699118174
50,0.1262906097242482,1.1347538115469296,1.4767567251646705,0.622203291945107,0.309866645996899,0.7392483918858528,1.38583878848658,1.8244914421641163,0.874419063995153,2.0552561167689225,1.1379340360585164,1.3688912033403215,1.1175939740168526,2.309294618026436,1.0064571254251855,2.50169710026491,0.7816687391101669,1.3409814516300438,0.8159421334522581,0.04276156888591687
51,1.385740920567803,1.6141210813511964,1.176778064449434,1.1536652104427128,1.7711978321565616,1.4059298638497904,1.123440006463235,1.0053515295019706,0.7320390738700389,2.287327605361141,1.225005129081664,0.9992021252568716,1.1810072194992565,1.5618277072416678,1.4359405269877272,0.7161197353269418,0.6584307477802493,0.5419230753678008,0.9908709823717516,1.4116703528824768
52,1.0667068720667778,1.170117388458794,1.3533126340844404,1.9381221286999728,1.3330347022894573,1.096661574509812,1.3464887327682242,1.0882820296215785,0.9157891248852952,1.848412872736284,0.961884474365097,0.6812116268916946,1.607851779979581,1.5378456984537947,1.399175779503086,0.4816188249841821,1.172685286677489,0.9504133807092195,0.7128034999116271,0.962293995221719
53,1.852990273475977,1.4220422985065897,1.967978756647404,1.266490931274564,1.5284446982483897,1.7192025375225788,2.265726512200706,1.85599849253001,0.4086134365996273,1.246600323832605,1.4220445229654175,1.202314106978019,1.1782004046898855,2.421453362334968,1.3059685092672804,3.0602893612657183,0.9855842778476164,0.5618296416187807,1.3424993930350866,1.4426267414323974
54,1.5084077336752504,1.099946286325007,1.637971071769081,2.452871083182452,1.6112496469383693,1.9518921977253043,1.1392063606612792,0.8235875016265427,1.5838511312564345,0.6486231083277483,0.8477534952290418,1.2254974548699304,0.7738371650593463,0.1199230060749816,1.0927321336582794,0.4126501997046859,1.0970464555059125,1.157182819027046,1.2689020786276235,1.2765707088660403
55,1.9852483495198336,0.9627791453448168,1.2842989923478636,1.0166596878163372,0.9886185383855728,1.28560477937898,0.5375134877911881,0.7595174137243018,0.961409299925602,1.9516921922773087,1.0022988856904431,0.7986538969747515,1.1766405111380642,1.955373802163107,1.1400233495140488,0.916949986152684,1.312602112183736,0.7855984774937258,1.41924260486951,1.3794540505644277
56,1.4886207543397778,0.991540548453016,1.4758972057244484,1.3666544808956262,1.6698802650343023,1.5468826589130351,1.19824304809844,1.3848605149197846,1.13319757630437,0.8921744993979167,0.8061984096656762,1.4051953536037889,1.0617185924993535,2.462874228612792,1.5590704080149715,1.7787600931494427,1.421578011422476,0.973623417123452,0.6703963872465226,1.1023942924093522
57,2.2457880622208664,1.525181958054119,1.1586998368878236,1.5869976694139991,1.3403824648789615,1.6038834226966303,1.423636924573988,1.4029954946369898,1.4927652554669997,1.686908592443356,1.583018701510167,1.0138855634766784,0.9695982976267872,1.2442311646638684,1.3238087384966493,1.5947969529617607,1.3911473235936915,1.3866335442224818,1.1658906709638177,0.7351328440720362
58,0.8793780932863553,1.48890506372521,1.965763524870889,1.242387469261516,0.9089682892609378,1.5094708578823557,1.7006380474716545,0.4551555560162222,1.4256937603937878,2.2179164071740254,0.8686541371256136,0.7004157371912968,0.949748468866451,1.527147207092424,1.881256041260973,-0.2399442048981143,0.6980022328025934,0.7364890623727043,1.088082040278714,
59,1.3432507297712304,1.2717812982564651,1.056304200923039,0.8334800814479904,1.0305080633274384,1.8633699320943315,1.4102357362503837,1.2463767498736562,1.2907206788918484,1.5917314646265213,0.8287804570485648,0.6985009820344831,0.9760125029417752,1.4650568977472074,1.1720515298745198,0.9690226559065552,0.7208709035185072,1.094294091108422,0.7943265358223366,1.0919279993359587
60,1.05448293420095,1.2556274160576049,0.4222189686449111,0.6712058195128906,1.7481914923366415,1.3464878318440026,1.0809092618738374,1.6171746939573088,1.3720268970708305,1.0477051811764229,1.1156857218676075,1.105614318260835,1.501799465064277,1.1365997842379023,1.1929816373229356,1.330065828230376,0.8534513934154864,1.4795371372108008,0.903378550437782,0.5370067601621906
61,1.0617943365032598,1.1056219646473746,1.0326905919008915,2.1611645520316545,1.731656720680713,1.1057678661868906,1.1975957172580562,0.805583742535311,1.2370662268123604,1.6873614165369348,1.1032819886858094,1.1269650008045216,1.1603312910174284,1.7953541262268056,1.2288160743238798,0.7840906369788694,1.1316746607500727,1.3548535712789178,1.1168520363868129,0.8014311176580043
62,1.1820097226135795,1.2507620483244934,1.393360207479405,0.6538483791580929,1.2731884678630103,2.068418128828533,1.4155115666195477,1.0966197713408987,1.640215688824478,1.3414043054559022,1.2943650055273388,1.4472625149635705,0.7477093702783144,1.6157897395196192,1.54987071229279,2.5864415703652144,1.149222266803401,0.8743686118409195,0.8065573891793029,0.6255067834997754
63,1.600591227038454,1.4141316378677349,1.5732306091097985,1.3176827244172,0.7391787927956474,0.4953521984496659,1.3918969831679515,1.6439243603095504,0.5381792775986644,0.6118479184092969,1.3038119620152038,1.5111579886687725,1.2245198928016774,2.034576778775802,0.9283771709797516,0.5164209832762157,0.7637175977040571,0.4465019821813342,0.8629041317292916,1.5104234251992747
64,0.9792980825043932,1.0067506481831603,1.6389731872642803,1.460508005447838,1.1874208842326257,0.5649882503480954,1.5337170156825408,1.4005176234721772,1.2261569468897415,2.097456959720968,0.906503304033587,1.031626020186379,1.170829859195621,1.4814131588934467,0.6742742407066875,1.5838691869584816,0.822878608088153,1.1754902647251393,1.4262751866553296,0.5403804379950858
65,1.2571428386513983,1.17240388032541,1.3603968357921126,1.2309664850056032,1.1837659713708468,0.7597257197516424,1.0616884374243576,0.836011578450322,0.7838035207624643,1.9882087386983824,1.5931529170187213,1.2722657780815585,1.1959206443025836,1.347918367222778,1.2249205289393963,1.078897944155391,0.645577259861307,0.9427527942399752,0.9740254333931372,1.4142251792737208
66,1.5523364062664995,1.7158305736026545,1.365038958712927,1.1846715205163938,1.0497977861917598,0.8725093883868332,0.7650387055022982,1.1329458175352145,1.518100251906762,0.7042602281596453,1.0808999680467877,1.3626214754797168,1.0947939227080434,1.43928168146724,1.0919308383465909,1.3415872596662086,1.2610024968510392,0.4099620897402757,1.0370278521356653,1.528202652505521
67,1.618761170112447,0.9207898248866486,0.6844411424746063,1.5335032505916737,1.6522434110650572,1.0710094489971675,1.586880679800601,1.6113639221486589,1.058230691978498,1.2428633144893948,0.7523881620665465,0.5582354592984549,0.214869893095943,2.3480132158285514,0.6956165919704302,1.4451194324685213,1.2581887246885368,0.9737802650804496,0.6023148940085293,
68,0.8991711999623487,1.378793057613647,1.1275355358474834,1.1331346043759465,1.3763769309374665,1.7357093850104,1.1563850336094008,1.5679309564068498,1.5809133240513409,1.019410635133646,1.2562542657768276,0.8510892094593348,1.2012573213663107,2.2831614323575464,1.559105992761316,1.2957535170120396,1.4994121415488917,0.7593911495477419,1.0411697721870534,1.047454385934555
69,0.7559485104750592,1.4823653712251894,0.8570531354930365,1.2266780524718257,0.772579533876993,1.1366763141469671,1.359331196047511,1.0192409668251563,0.8553395307555473,2.885646280652199,1.1602988767084614,0.8752581664767921,1.1603932499338454,2.7436907012399585,0.5414919547859603,1.238871202627149,0.6458727759136682,1.290686244169233,0.9567377318107864,0.5922018930244347
70,1.3690301749230025,2.1220355103209023,1.6320872341451484,0.8976540729533219,1.0451602057150082,1.0706503096170834,1.7332398624383851,0.8775602927933377,1.8185278828493447,0.10859372434305,1.1463817848431126,1.2973526773607973,1.3018778486411364,2.463772610345578,0.993856195530768,1.1112190755840123,0.7926062988639807,0.9418790804579416,0.7559739185776109,
71,0.1655109959358327,1.3802113029472425,1.365015683005595,1.2195986138465895,1.5012776383589064,1.87107486872076,0.3859635376130834,0.6219352071077284,1.3740579561236153,0.762488255051205,1.081833049857055,1.2232170577193455,1.3663489524849974,3.246762680876984,1.2305000977865297,3.3325147173189857,0.9816003182418208,0.7866184294360044,1.4869034506615375,0.25164041598592735
72,1.329875283278367,1.3321703284049626,1.5115631841654324,0.9696755627467304,1.2683539172104812,2.1020145100922427,1.5697955752344452,1.59331968708035,1.3877994787382997,-0.0371089427505143,0.4116726856472013,0.3457024740643147,0.6821259760539069,2.904940707015641,1.1424230619473663,1.4138056091216749,0.8853297391051539,1.067967032782133,1.0533987054531948,
73,1.1037943475596048,1.5025859243561157,1.3310022742209036,1.2354935340779338,0.8611887988848754,1.650244835887621,1.4593504498556475,1.2217490563182547,0.6465763845958068,1.855793919512133,1.2857387231592028,0.5421516511555164,1.559064021660106,1.3460556241929362,1.2776573361549564,1.6318355111542877,1.181999219028974,1.0399374837272708,1.327621563137522,
74,1.8648283745422631,1.2252888230385943,0.8314921429313714,1.0137933090030846,1.1580650907784968,0.984072895181506,1.004100714736616,0.7621270657597743,1.2877244631402678,0.9332885952645464,0.5785260130753962,1.4035417159492547,0.9000878003445609,1.979182089552939,1.3025353378124014,0.4699278782178408,0.6998463194211593,0.7227657080667216,0.6485051332104489,1.3428448499947387
75,1.6064184249262714,0.661845560696429,1.1294276048854408,1.981614777908832,1.0068087117405176,1.2230621421874863,1.200718001329169,0.8290662043507888,1.6845654399645982,2.004367884097955,1.2017657389592502,0.6531104900065583,1.1330839008623628,1.6865060040876985,1.4097661314852457,2.857483747669548,1.2731231758703925,1.334713556553491,1.112455855908706,0.27020544832874016
76,1.8169925947475647,1.2674156786346331,1.3102885856347215,0.8291560459194098,1.4847789441399688,1.836863959155325,1.4912028104838528,1.0100648562087975,0.8916003802984624,1.862708990484048,1.2749874420597611,0.7057216732847464,0.9345564715861544,1.1904560402084767,1.4337686737305886,2.4962552071918163,0.753834763746532,1.0433684602123638,0.9519765310014068,0.635699364442438
