,vmax_forward_Enz_A,vmax_forward_Enz_B,vmax_forward_Enz_C,vmax_forward_Enz_D,vmax_forward_Enz_E,vmax_forward_Enz_F,vmax_forward_Enz_G,vmax_forward_Enz_H,vmax_forward_Enz_L,vmax_forward_TKT2,vmax_forward_RPI,vmax_forward_PDH,vmax_forward_CS,km_substrate2_TKT2,km_substrate1_PDH,km_substrate1_Enz_A,km_substrate2_Enz_A,vmax_forward_Enz_I,km_substrate1_Enz_I,Product_I
3696,1.18142493623036,1.053810773889257,0.858413094050617,1.7370750287360859,0.9487976859918287,1.5057514348803178,1.1732248714259013,1.3530585333120155,1.7477504782202742,1.5215803762945272,1.1334466900546112,0.9666860830733581,0.9353961256578777,1.3490047752429077,1.3873806714965404,0.6746677945751565,1.0797219568408851,0.6964527838868526,1.0062227419973113,1.0997245525628774
3191,0.9820028912546921,1.178053700971463,0.9908159202323252,1.0303499035978643,1.0982273352725938,1.1380290092286038,1.1673508709791398,1.383071649273235,0.8123601593204701,2.701106973869263,1.781027312647147,0.7800733865782283,1.151876191959468,0.3345957898463534,1.711922673460151,1.5250018889311707,1.724818247875267,1.266839003724256,1.4155987674693724,-0.39239428444025315
4156,1.830028789538472,1.4479110934014194,0.16892238642303686,0.5815453368963656,1.2506894384103702,1.3143509104629172,0.9416595606846904,1.1771552659181161,1.3961141629021485,1.9533302115887763,0.9544886293016888,0.6944947790929361,1.2878539095132564,2.823192233068405,1.3719830425212158,2.1366808314146897,1.3309393659930713,1.136909999297947,0.7088913884741075,1.1304798905854863
1161,1.7826554800180876,0.29415131935218386,0.9443588888269955,1.3400482988385487,1.0953950600557876,0.3874145834448015,1.4638823357138362,1.406362596957062,1.8325194585214963,0.927692450677497,2.052068600900224,1.032899295598735,0.807179693751259,2.4831293067175806,1.2083090310022253,2.401755929485695,0.664683745655771,1.0313904375306326,1.3341149230983635,1.0674246337254187
3802,1.668072930642252,1.5265501884455195,0.9395676135655124,0.7675598117182039,0.8024872703864175,0.3394906945943268,1.3756474403840042,1.4779498437780398,1.7127742513829889,1.8060357439951498,1.2459376013202585,0.977406322369507,1.3733255893901881,2.371386003414968,0.7767914197850594,2.0312902265061465,1.103847053554937,1.3794923726877149,1.6271183843431745,1.0206210004676346
1269,1.8223914345908303,1.5100511485386319,1.5783070479127557,1.1896517866554932,1.221029950041554,0.7982497247810276,1.7429793457109626,1.1011432166101396,1.2711826203329895,1.8692637765764224,1.048794270221022,0.7103380418833352,1.1706883650541167,2.3480598699550668,0.7412151321444658,1.858343107449465,0.6013304848858033,0.8603983402657397,1.169554692630966,0.543707353014912
4976,1.541825375357114,1.1170845615493246,1.1485839834398115,1.789870231600601,1.3798447879830424,1.4356416923017878,1.3004706336136724,1.411030356933289,1.01332266491835,2.4415079853822172,1.647818937717875,1.2750030242203638,0.6059390728837187,1.9274013063622792,1.00608302361688,1.9093511196040893,0.7963321721791611,0.8902431611962472,1.281406861185728,0.729321869291673
3678,1.1747639851127898,1.0571489000360323,0.9247485569496475,0.9157823780261329,1.4714225512922678,0.6390500822247875,1.024650500632653,1.379514966805013,1.415146706219501,2.3823979423805732,1.0816798116199398,1.1542751630704204,1.6061729000616953,1.7144240444735008,0.870483413727293,1.3935244485531408,0.9608746663808767,0.33361271034007045,0.6889239757555513,0.553012978293245
3549,0.9504222113695553,1.3543326545782306,1.3771183756711216,1.448111615242265,2.247421347081367,0.6572052934718562,1.2514178612033875,0.9291658406340342,0.8302445670992193,2.9080694691964086,1.4370614473029775,0.7966799541656864,1.2200366727856902,2.0780075566534473,0.9812848455447772,1.8264357622974494,0.988095432385643,1.4349431123136922,0.7380352292059412,0.5837749694425693
3458,1.3324645411108018,1.1869942002991765,0.7780585623014522,0.7645553782831255,0.956682221165598,1.0070559723202597,1.8908063603505756,1.676329868270825,1.200991114558604,1.6790495038491906,0.9643572687088444,1.2312206672864945,1.4766414055671029,1.0211373568120388,1.4584101304300818,0.26382983233064283,0.8091448549046893,0.49422976996626367,0.9523082744231648,0.6418050744201802
4732,1.1287712595014534,1.1658060836711246,1.7551732112083174,1.2018912297614166,2.6640465874744033,0.7371912848571739,0.9632667366378275,0.8422174026430272,1.4950949737339618,1.9542604995607413,0.7433871093022786,0.8093382309454175,0.6181954238176259,1.13568950589748,1.4499241351853114,1.2330187757376327,0.9473618968329742,0.7398076174730746,0.965863470598471,1.008708180063753
3665,1.413127236519025,1.0898942976291481,0.42516519084947046,0.7632276188683043,0.8561634622202754,1.5621378395733712,1.0580310211514041,0.7773205255942995,1.3807458739901195,1.3611473399110567,1.1000014978330896,1.1974655688038471,0.6658726340370118,2.934010504127558,1.5020258010349194,1.586279601575103,1.0832184295111176,1.0642852674982293,0.8591017254299205,0.9228535051058451
3819,1.520538848667676,1.134409717733447,1.343266058021507,1.1258997433833147,1.633888608466827,1.3347758614124468,1.1203399767898101,1.278715602349646,1.1260250523145328,1.0187545368449125,0.9436659851649543,0.84381512352468,1.2125481295380551,1.4581170338184215,0.6460911920191017,2.4154160508107836,1.5627524423166572,1.2733949036004661,0.2590571851857092,0.508238573374893
86,1.4079349390667277,1.789202139407873,1.4195022614975172,1.7588421142573456,0.7229233804631938,1.962622473750856,1.9096989076984348,0.8545128230900945,1.7037703447020487,1.157893890278081,1.5758203008965728,1.2302510077607336,0.9216654823231172,2.5030358606609915,0.8095300445486412,1.3024874390526169,0.4604816161834463,0.35162347294953933,1.3064597090390955,1.2740752691844595
3551,1.3182254232574198,1.3211784770772308,1.1984093639591797,0.9399016893748742,1.4430290637254104,1.0674049626677653,1.1655761294041318,1.1531062107381898,1.8626607925915666,1.7407901005011965,0.986129860670097,0.4982620673592938,0.40171512186726177,2.4192151196094436,1.2143495234875734,1.0134708662839091,1.571695983071399,1.0005613380382723,1.0238749812786163,0.9952891037368383
4971,1.2666225528327546,1.2588384687944756,1.5063683734125506,1.1473942810626743,1.317633102101635,1.1904667657159829,0.6970006602149886,1.4224638520671833,1.3651332979540216,2.0534685898650613,1.3285119227569453,0.6768763392989279,1.1114498056166193,1.8031320432464675,1.4162726776701366,1.5950723583989355,0.751030997391095,0.9991774843497981,0.7310809616876062,0.8344393003448419
3748,1.1424595567357378,1.3666605685593876,0.7731712215947071,0.4141575682787242,0.8716468072292525,0.7369135926684041,1.6101611324411518,1.4245037645402892,1.3194376188059667,0.975260003550848,1.075837782654847,0.719287089684347,0.9840973435612277,1.9296812605021367,0.8476376998619651,2.533739427294198,0.9857219640138433,0.8189738385564451,0.9776558229503577,0.5933941540802644
4528,1.443304709022771,1.3996452703373237,1.4224723217336992,1.8358907381308258,0.6138596934283111,1.0692732026924108,1.6497115055854012,1.4147730065991673,1.336617536242929,1.058537760526163,1.0144637324697257,1.0864366589186618,0.7752490210185589,0.21715313216188298,1.3816011180874024,2.0122070928853093,1.3904840103627287,0.7419219293832964,0.9962623173539082,0.9793792516929023
1168,1.334861711924764,1.340081387161253,0.8157256756170412,2.077157575269099,1.5508156124211703,1.941370292197372,0.46456927118724145,1.2019145445510755,0.9993665874578572,0.7979420176439002,1.105377904407459,1.1914129694569,1.605365094765466,1.7371970235419478,0.563773681424558,2.4396316965019382,1.2651199857101756,0.7252074405018721,1.4452892895412184,0.7719451709759715
2210,1.040466254536514,0.990275805508527,1.3439974529804681,1.3295912452450975,0.6225155113287995,1.3778948759895564,1.294005024889991,0.9189864143809976,1.1489088964524374,1.040462650141014,0.991209333045686,0.90599141425323,1.1157571193688756,1.6854897702525193,2.0054708832657595,1.9401580978537756,0.8969935386984218,0.4840816198241843,0.9395785325722996,0.39021881751312093
1473,1.3545173414926275,1.1742987567305747,1.40547444754176,1.7201639933534396,1.7670134385221026,1.7909097594369014,1.1577550830522376,1.2128424798910773,0.42755841796594396,2.76110986374626,1.1233261907399144,0.5579583621798478,1.242025690319163,1.6095710530257785,1.0461513130267095,1.8057828599964876,1.1722807774547528,1.2223130294327318,0.9396259479946516,0.45761967795043706
3900,1.5347458626340398,1.635774600704658,1.21240944109446,1.820805424015008,1.6548117575980004,1.0206864486410197,1.808802315271072,1.1272697406619723,0.8501180829551354,1.6304244827738839,0.9581917070689274,0.9288610421313441,0.8946571757583726,3.608581512125852,0.8804837095364326,1.0147009616747755,1.0466034127287969,0.8260333924853189,0.8355967360556997,1.254511168297557
3486,0.7307740590516183,0.8499237657773656,1.3970160709526287,1.3340553964876942,1.592873896446435,1.0192647341180743,1.875852195031383,1.0568251880415707,1.096781525891433,1.6324811276934335,0.9871731614756559,0.627922226239001,0.8032691783566495,0.6994711981288861,1.1316259281545897,1.9424856172604836,1.4712535084554106,0.8095513442325977,1.0448199755000906,0.3840605996289215
4819,0.8750622040532177,1.3878236730908597,0.5333622976898938,0.3060483566335447,0.3630039904217308,2.0576444799275206,1.2463278362475807,1.2088849734732656,1.1721418873660385,1.3609681910733413,1.3156070896096308,0.8760374922106058,0.9065820168125323,1.971693308198502,1.0074392917807824,2.5574661029697037,0.8931598391678771,1.1283510686308273,1.1686205467695483,0.03936969257002665
1169,0.9750535217454689,1.331293223595082,1.2643619602793403,1.1673407043961532,1.3476501084195907,1.0805548041862731,1.5566257861710018,1.6279811872349867,1.5993529127848871,1.2222421938526609,1.148935491945501,1.5535237776714352,1.1505451125586617,1.8974637695169772,1.1795529312281423,0.8798930884414098,1.672684056310334,1.014567848383324,0.6687304480344527,0.9232612566077403
2818,0.7921320396050947,0.9531842526835083,1.2763828173068716,1.5746996174248913,2.062780283639449,1.4241389680327945,0.724332608045536,1.4256328658420367,1.1085557513231739,0.6837387742374086,1.1626277648347512,0.5282439739746578,0.6894949688912047,0.2582619647501611,1.3567636354459864,2.433424569699486,1.2908704732949359,0.9831409738993688,0.8426566723066613,0.366453466591281
3506,1.7401492704309165,1.4407748889016245,1.4211948857581032,2.041357895784023,0.9764943417505104,1.241702743841177,1.8278229025236188,1.4780220874476693,0.7297667170022639,2.7426457091996403,1.2744991646384585,0.8147725053215121,0.9728794290715603,2.3679224821046794,1.536688683374836,0.7030335871836362,0.9841510707172417,0.9129171586605384,0.7214309135019863,0.7884284201037273
2386,1.3764361569069297,0.8414574559660913,1.6139440857141578,1.1691713313218592,0.3303379552540023,1.2449428595700627,1.6019269254390818,1.5515527441449846,1.3378118748454964,2.90568555329735,1.1566122449490708,0.7885095626812106,1.0565680705801253,1.9440093873643942,0.6858440279295055,3.8279356191122766,0.8851543457333553,1.3536607037434365,0.8557725198174287,0.030706899773612087
2774,0.9445669217429625,1.4098585858261363,1.2895533098489083,1.0446783620237166,1.8591208568606215,0.4029328183670572,1.9397300014410401,1.4781693460828889,1.2707694168070998,1.5465924162111766,0.9038215528223262,0.8522616414467087,0.933998866283011,1.5267547399562391,1.40045982010308,2.4084381876263947,0.7707960846656259,0.9990586288268055,0.630658174592914,0.5927952155744921
2875,0.7275383830872032,1.2345330377286314,1.6329314732614997,1.7849217930072825,1.3759550639250857,1.0296778610623494,1.818385676738517,1.2732845567097404,0.8357878412821674,3.008481099885423,1.079831217754097,1.4068310585774912,0.8059384636167591,2.4185543644142893,1.1881532662557175,2.3198246178963573,0.9796822770473615,1.3651769265775795,0.7807680279780066,0.14643928949648033
2532,0.7938472052880448,1.3730531727196085,1.1869358566940091,0.8214505002857059,1.5200172494094935,1.0157078988013843,1.639181632645077,1.1870977543904038,1.4423656906770355,1.494679199095309,1.0636894428987638,0.9479708370764248,0.9280458740150184,1.277239230532523,0.9741686088214312,1.5999796945580447,0.295187440735419,1.2037564567753776,1.5678182151417168,0.610406337132223
3215,1.4992791510649204,0.8738575691398932,1.8760335638804253,2.0342392140799443,0.5831542553763555,1.1943362073093884,0.8867474507667827,1.162824469449792,0.3802917908508875,0.9151771760839553,0.9721124849712716,1.2101673417582046,0.9910125254618,0.7058904414130749,0.6363021981620232,2.107645985486869,0.8994896282903382,0.6730477812692284,1.7104105360048676,0.9235418097161904
1199,1.9798900156754842,2.3467796398852525,1.1625069534255952,1.111264339273354,1.8487686074409972,1.1076053870066807,1.4148675762902063,0.5381759512100032,1.1336209440500176,2.2812303308400352,0.531315672927267,1.0693807556550547,0.9128506072701436,1.5054766270853546,1.1948991819127694,1.4903188136290684,1.2008869249897747,1.0550133618754705,1.0142478186924353,1.166167845608114
445,1.505942548971142,1.6024071348182551,1.4133772593937206,1.1406049679626014,1.0492115642668638,1.4091227915439022,0.9515771042884689,0.6583327772114882,0.9870495471094358,0.2241571256296408,1.178213064700683,1.3747654368327855,1.58379249699091,2.6805986706779996,1.0818726927093698,1.5176711240191008,1.74040260493972,0.6046876524934539,1.6782719863644115,1.9984304307399208
4474,1.013628641126996,1.36809810556613,1.345258713159252,0.5136991353321849,1.1692652501457153,1.7488567320544923,2.6004770564709134,0.9742137014372354,1.085073346769544,0.5219391900157724,1.0283816900163987,0.4817821465379797,0.7126671797009614,1.6274497207184646,1.1471975675978048,2.4855925847475415,0.7045347347258728,0.9728610278589007,0.8084246233331585,1.2216787211691313
1000,1.2191353143476042,0.9866145950580304,1.0556289460644392,1.497076877379204,0.9330383408663151,0.7848322464433053,1.565524894693457,1.7164505097198863,0.6210860207391226,1.239350849778769,0.6433637122367588,1.2358173647354298,0.5688612277226148,1.8997973046876262,1.0088663607396957,0.5734966059997314,0.9465587663597531,0.9587146253281434,1.0637036830072344,1.1999557935937832
2249,1.1666569311845454,1.4151062052809773,1.1339487244518802,0.3392278573158969,1.0986599341459344,1.5038101063567597,1.3744873644366364,1.6711956169366962,1.5636773522470195,1.696735135172943,1.0196343456801955,0.8975413823627829,1.22783781922089,1.2239959206912934,0.9472538435123891,1.2782682801303564,1.2902433727300227,1.3956110960878894,1.024195857423819,0.0596395648097886
2173,0.5910251288041035,1.571635762176481,2.0510946432863832,1.5915742026310542,1.0743832314307449,1.1424484940929933,1.5758800837657292,1.2760490283830914,1.521761497349732,0.8252048399088447,0.9696096634184095,1.104724922989172,0.8294372495428697,2.1047205798488813,1.3366231339397405,1.7995493620531935,1.2079972972032462,1.02056793763066,1.1469650146748815,1.2958118510271115
4573,1.7083300020354066,1.1294527002043147,0.8135799747339276,1.3484433421399271,1.7165959505318928,0.6778711959761101,0.9576003680439782,1.4448463041245407,1.4904672710546465,0.875855553508845,1.13767906211978,0.851105625059113,1.2073704491855441,2.0649199732039083,0.6446288706970102,1.3406425919263558,0.9730682331181871,0.8851252010840427,0.9414974352044492,1.1985186975076367
549,0.6788073787887712,0.9023040438018746,1.075020565421279,1.5418026053028573,0.23128760436199414,0.7531949034047545,1.5335085341540164,1.7994986612539114,0.4428233395612681,1.7266265374550815,1.0518343541263864,0.9540392331810159,0.9483381164666776,1.789900784310304,1.2975046827364347,1.577637943935663,1.18278814849188,1.5362586637298126,0.6951788465692668,0.38805062547563507
4734,0.5382093003255853,1.264186000859784,1.474919585316484,1.7600992596117395,1.2925976656645273,1.5980458781761482,1.048793639952744,1.4120404733322849,0.6815070057145176,1.4325488940765045,1.332745876537608,0.6430140053256004,1.592974087366523,2.571799910545464,1.269068747097005,2.9486954939163192,0.9827742961702607,1.29769839860572,0.9368306246571146,0.5270434335733717
4524,0.5159697535817023,1.5170382704974195,1.2801289348697837,0.5416569373531676,1.0362793188936483,1.5275163343436795,0.845398892036935,1.4001268425433695,1.2220974621589782,2.1770409978035863,1.0869042212080229,0.5822469753724617,0.1317060417151774,0.6138775071300873,1.6635640934712372,2.577715782397938,0.8883062347254926,1.157676861986302,0.7279045728990019,-0.22614801911505444
3846,1.6965612356546473,1.7143778013038709,1.355154042242512,0.9985457596634034,0.7269796153982335,1.3414648585298532,0.9856982480718403,0.8533567971442054,0.8722296363823614,2.312367024153036,1.5945383310720103,0.9340637953467456,1.0682695535826268,1.0393031804299282,1.1964961603768292,1.543232753972112,0.8220834645208411,0.7134561601426732,1.0009111088988312,0.9091522745735157
4534,1.5011758862664955,1.1445021805374682,1.6336817260496128,0.6201543139918237,1.260957358326617,0.8723321830586223,0.9628718486062642,1.3354618504572366,1.622850723962547,2.2603160310986623,1.0311774389588022,0.7589915155331703,0.8891540849888269,2.8254451319493374,1.5627617845185822,2.0128696666883292,1.2176622560563446,0.8289934033336807,1.1329020212723435,0.48742398477761456
2013,1.2904022943899933,1.768002470444762,1.5851537170106673,2.062529440730499,0.9011356251166558,1.2205277616172487,1.4658272944506023,1.0446677307732037,1.3941178815818784,0.8282236662523359,0.9155155124061644,0.921079356157653,1.2623017052437189,1.7787940748217208,1.0544102316921882,3.016836224771971,0.8551042689622996,0.5910345993606212,0.775320065493885,0.5351640497760227
4804,1.0785048980057577,1.0771693927262658,1.3883732898453793,1.1630176529711134,1.566877956524199,0.7674253123236651,1.2449322915712184,1.5915637551343071,1.6329110271230185,2.054884975533902,0.5938577997127874,1.3891732680168072,1.7172988149856674,2.07064523110468,1.103918264690619,0.5206184214231396,1.218438916544366,0.6670723377068872,0.46936990421726066,0.9231013687220568
1413,0.8560933624131951,1.05821879324614,1.5875649115179136,2.0059362060320027,1.507934388586001,1.4494262004001701,0.9926120793869152,0.9150860193831221,1.018951400588806,2.2106989697435546,0.8673203300268472,0.9954144832322914,1.2460391512028692,2.3593840895241627,1.1691326189113345,2.254509344554668,1.047909172295173,0.6986469904328811,1.0949536008827676,0.38202845113770423
1643,1.2473860978258196,1.743392037582598,2.5512915516667096,0.8756342129259708,1.281055817331065,1.177107177966648,1.0075406019420556,0.7909224195005893,1.47377021633946,1.391388445693414,1.3066496381447894,0.5642289683598525,0.781849764104608,1.9422598703159708,1.658645630401123,1.2311417506461437,0.8488236449028432,1.4201537878394763,0.5890890707287905,0.7526769564947073
4601,1.4045862564961606,1.107881257050043,0.9923199511797239,1.089876063140695,1.5464421548764666,0.56597173688456,0.774387260830472,1.1297983589664344,1.1825146529528365,1.5897342110225336,1.0285190744979216,0.6903968200413977,1.265676254779951,2.2381555938018844,0.9937740179666781,2.3860025938428615,0.8227979541189552,1.1929502773972576,1.2313155955022608,0.8899206839529021
3507,0.7155014582101993,1.1921978932662558,1.4961465749255471,0.8350823651344785,1.4311686217535444,1.3623122115977493,1.042453124286194,1.3388465489443138,2.1819803012370738,0.740456831027914,0.944107247160493,1.1233346154059425,1.243784679715081,0.46657590093764506,1.6561526581156032,2.5997831932878177,1.19046908865551,1.1612025590996589,0.9366292208574024,-0.02066669566848145
744,1.1208498960937394,1.1141934790416772,1.6694826812941201,1.158015153155094,1.929690071697628,1.5850503249973085,1.4589328357316516,0.8510022573161904,0.45439752726115046,1.1163632807006192,1.1377443367496334,0.8188678102781018,1.216255162130081,3.3265942201722227,1.7240222548624247,1.1099995807262284,0.7525319106382307,0.7680238103284598,0.7970621164933769,1.4017282397671629
4787,2.090641112890216,1.5131906562742035,1.7354676506790383,1.3236128543384602,1.7753457835963333,1.3187445004243932,1.1750416665562267,0.9978180076475044,1.1411545490636867,3.308603222877381,1.8483468240646217,1.0174953961906419,0.9407386941207849,1.1217758759816407,1.608018854004428,1.8347011992181594,0.9151805984922945,1.7384877144184954,1.0120366298541736,0.24242749530055527
3966,1.2235239820411574,1.932101693731776,1.5220988042093986,0.6939478522383329,1.444215755142992,1.4283677802100487,1.3432614820681597,1.0356642057746497,1.435232316650479,1.0875355020839557,1.2825107777092373,0.5728313559886458,0.4327053298016773,2.1094848331940823,1.3764910193761972,0.9587363008827049,1.020026404906709,0.780192378421393,1.1463368366295155,1.8105712837754944
2461,0.37343484981113356,1.7116153502080262,1.2007430218894737,1.1818098260778012,1.8803184037752076,1.3682129125666818,1.395130675975302,1.210491302065919,1.842822664179004,1.519386912938286,0.8551549246613098,0.947260193311111,1.0796019705962319,1.2828483453859107,1.377768810135709,1.3658603721323819,0.7952824806091511,0.650989106267883,1.1744150068928552,0.4761328437082952
2753,0.7391294088833482,1.3033704871697704,1.5726326983686905,0.8563398691380109,1.4360990509783058,1.924262299381527,0.8942779397896949,1.3840269531072427,1.9863827265339147,1.5860768807293861,0.9677758178883195,0.8607069639393844,1.2740167407587513,1.669564104909839,1.062764829287618,2.2457116100784145,0.50504500403737,1.379259962423863,0.839246860825986,0.411138520671981
1346,0.7410517146754543,1.5904241901939093,1.251715233215517,1.809561224173223,1.186307136842578,1.4712280264734856,1.0852288374548786,1.0060364751749395,0.9899885035043683,0.44324384307965714,1.4940609467073844,1.0194430830689263,0.7406543846986999,2.1402433945419914,1.7268326026640335,2.4384577488484194,1.4893527369089328,0.8624541832423104,1.2723199502988345,0.6391635757761338
262,1.29383769871503,1.367361342180867,0.9923261508891221,1.4460424127297746,1.1176045140804114,1.4241725105850385,1.6776536439257104,1.2425838156363418,1.1332962375975628,2.0299459575381897,1.0308761437412925,1.1388075541360276,1.0531862474477287,1.8313060109121142,1.2651577067315367,1.8427668551424143,0.9440998552362079,0.8245693893438301,0.8548785409520719,0.7887672245586707
1377,1.4500872269900646,1.8308096853074127,1.2920203125076726,2.001658100392059,0.9987475592638997,1.9157973376291375,1.70475955669132,1.149501290016849,0.7824961645348582,1.138467902994409,0.8743769077046429,1.130335739539097,1.0792228564585822,2.8556178174518982,0.8395155360108174,2.300345599666016,1.352914663982534,1.233648676832267,1.0599078471662577,1.3625942701432014
241,1.1231777381551098,1.2034898666206564,1.7525636926252985,1.058117846654059,1.7169469219274336,1.4241389762603682,1.9804358174570509,1.617278165163575,1.2567296141850608,2.1868452223930523,1.2151181745173452,1.0697973259914235,0.8940477988476754,1.406998794181388,1.4040834122528039,1.3556294799377049,0.43889540142954575,0.5176480537374986,1.1293576122736841,0.3688390500234159
4305,1.045385529413442,1.495631395726042,1.4793647333771414,0.5303545815702293,1.1095852986935661,1.2975600403426186,0.3666036808454637,1.128163125293829,1.320224300518632,1.3374279354346537,0.9526457757525553,0.9421834005658165,1.070544690097018,1.6917021093325086,1.6177043258160821,1.508751621806018,0.6573348946786286,1.2496215303941185,1.1807887694982182,0.9982087443632568
629,0.5646444199880963,1.0526188837193766,1.422827513567095,0.8456083518043375,1.583538670716002,1.992293623010399,1.333005797861889,1.2717885504410573,0.9672436164285212,1.0547626517265627,1.1642826203233334,0.6435754314993527,0.8043871547596175,2.1014948899193637,0.8965806711569166,0.13358127048808938,1.3132095382943292,0.8340711722915919,1.097424189349433,1.7824079567168798
4906,1.8013703620549746,1.653826537373253,1.1817559269103204,0.5498954090773113,1.4874680042128594,0.9142261277204837,1.6437603233490694,0.946673693390455,0.7796776218422139,2.4570873404783833,1.1630704271913592,1.01948488463551,1.0287055454460525,0.9140829084788893,1.3736856363177605,1.9949148496075166,1.1299755242614538,1.0642943313193731,0.34045341006874774,0.6675912327609934
2206,1.4528023132045629,1.0060193966064948,1.1444634605443154,1.905072806846351,1.1065614558534904,1.0170550906604607,1.8515659768393995,1.3380318949987617,1.1176287095958592,1.3981187072236472,0.8270627059112274,0.8661034879668201,0.7029279196603244,2.340335340923806,1.1725131039077688,0.05436724757547656,1.2735424255379855,0.6946580689430226,0.9778763149514975,1.0371622978668589
664,1.3292722622582223,1.41277217792374,0.9394215259835644,2.0312317583575665,0.9168361504090574,1.5793527270284897,1.2497029593658104,1.161971759836944,0.8744093577139385,1.0641679298824624,0.7707364153054248,1.1900975324194425,0.7193667577467777,1.228773323856129,1.1140853181413144,0.25894366073033037,0.8452424234566756,1.1152527551234788,1.142699473319793,1.0730002545287884
66,0.6975098459812968,1.651024533001141,1.2606549212891083,1.7668042779054716,1.1205218250772053,2.105560800332424,0.7231654223819152,1.1913209744711633,1.4318841402274463,2.1218686939883264,1.0094527173293166,0.6905371747995269,1.2540888077017998,2.0431949786668393,1.5258517247829018,1.7499661138050069,0.8555433357825499,0.9259025032388315,0.823259353440081,0.07763669961611253
